code,name,close,market_capitalization,dividend_yield,payout_ratio,pe_ratio,earnings_share,beta,volume_avg_30d,52_week_high,52_week_low,ex_dividend_date,next_div_date,days_until_exdiv,pct_from_52w_low
TD,The Toronto-Dominion Bank,129.36,221.6292352,3.33,0.36330003,11.239827,11.55,0.89,6000.314,130.17,76.33,1767916800,2026-01-09,4,69.47464954801522
BMO,Bank of Montreal,178.25,130.08846848,3.68,0.5629,15.875001,11.44,1.223,2384.245,182.9,121.31,1769731200,2026-01-30,25,46.937597889704065
