code,name,close,market_capitalization,dividend_yield,payout_ratio,pe_ratio,earnings_share,beta,volume_avg_30d,52_week_high,52_week_low,ex_dividend_date,next_div_date,days_until_exdiv,pct_from_52w_low
BMO,Bank of Montreal,183.6,132.58121216,3.61,0.5629,16.179195,11.44,1.223,2470.695,186.5,121.31,1769731200,2026-01-30,15,51.34778666227021
MFI,Maple Leaf Foods Inc.,25.8,3.270395904,3.36,0.6065,16.916128,1.55,0.981,337.932,32.31111,18.195557,1773014400,2026-03-09,53,41.792856354988196
