code,name,close,market_capitalization,dividend_yield,payout_ratio,pe_ratio,earnings_share,beta,volume_avg_30d,52_week_high,52_week_low,ex_dividend_date,next_div_date,days_until_exdiv,pct_from_52w_low
MFI,Maple Leaf Foods Inc.,26.32,3.343986176,3.34,0.6065,16.968353,1.58,0.947,328.562,32.31111,18.764444,1773014400,2026-03-09,32,40.265280442095694
RCI.B,Rogers Communications Inc.,50.9,27.621988352,3.93,0.157,3.9945054,12.74,0.848,1679.161,56.15,32.42,1773100800,2026-03-10,33,57.00185070943861
