code,name,close,market_capitalization,dividend_yield,payout_ratio,pe_ratio,earnings_share,beta,volume_avg_30d,52_week_high,52_week_low,ex_dividend_date,next_div_date,days_until_exdiv,pct_from_52w_low
MFI,Maple Leaf Foods Inc.,25.88,3.282868992,3.34,0.6065,16.980646,1.55,0.947,340.352,32.31111,18.764444,1773014400,2026-03-09,33,37.92042013075366
RCI.B,Rogers Communications Inc.,50.4,27.627415552,3.93,0.157,3.9952905,12.74,0.848,1697.17,56.15,32.42,1773100800,2026-03-10,34,55.45959284392349
