code,name,close,market_capitalization,dividend_yield,payout_ratio,pe_ratio,earnings_share,beta,volume_avg_30d,52_week_high,52_week_low,ex_dividend_date,next_div_date,days_until_exdiv,pct_from_52w_low
TD,The Toronto-Dominion Bank,129.81,220.843900928,3.34,0.36330003,11.190311,11.56,0.891,6371.336,130.17,76.33,1767916800,2026-01-09,8,70.06419494301062
BMO,Bank of Montreal,178.75,127.681675264,3.75,0.5629,15.581294,11.44,1.223,2432.226,182.9,121.31,1769731200,2026-01-30,29,47.34976506471024
